4;industrial_complex;3060.00;11.63;1480.00;0.16;0
4;industrial_complex;3066.00;10.07;1475.00;4.29;0
4;industrial_complex;3054.00;13.15;1478.00;0.67;0
4;air_base;3056.00;10.28;1459.00;4.79;0
4;bunker;3039.00;12.88;1466.00;4.89;0
4;bunker;3046.00;11.68;1459.00;2.73;0
4;bunker;3063.00;10.45;1478.00;5.40;0
4;bunker;3051.00;10.88;1454.00;0.67;0
4;bunker;3049.00;14.63;1475.00;3.34;0
4;bunker;3067.00;9.82;1486.00;1.17;0
4;bunker;3052.00;13.38;1480.00;2.38;0
4;bunker;3059.00;10.23;1462.00;5.40;0
4;bunker;3055.00;10.10;1491.00;3.24;0
4;bunker;3057.00;10.53;1465.00;4.45;0
4;bunker;3042.00;13.82;1455.00;2.29;0
4;bunker;3069.00;9.73;1477.00;3.85;0
4;bunker;3064.00;9.85;1489.00;0.23;0
4;anti_air_building;3048.00;13.88;1467.00;2.90;0
4;anti_air_building;3046.00;12.32;1450.00;0.74;0
4;anti_air_building;3057.00;12.55;1480.00;2.29;0
4;synthetic_refinery;3071.00;10.00;1474.00;4.96;0
4;fuel_silo;3051.00;14.30;1478.00;1.34;0
4;radar_station;3055.00;13.25;1473.00;2.48;0
4;rocket_site;3048.00;14.28;1475.00;0.74;0
4;nuclear_reactor;3060.00;11.90;1483.00;3.41;0
5;arms_factory;3138.00;9.80;1605.00;1.11;0
5;arms_factory;3138.00;10.38;1596.00;3.78;0
5;arms_factory;3151.00;9.82;1602.00;0.16;0
5;arms_factory;3127.00;9.90;1591.00;3.17;0
5;arms_factory;3105.00;9.80;1595.00;4.38;0
5;arms_factory;3159.00;10.00;1599.00;2.22;0
5;industrial_complex;3131.00;10.25;1605.00;4.89;0
5;industrial_complex;3138.00;10.40;1595.00;0.16;0
5;industrial_complex;3151.00;9.90;1601.00;4.29;0
5;industrial_complex;3114.00;9.80;1602.00;0.67;0
5;industrial_complex;3117.00;9.80;1602.00;4.79;0
5;industrial_complex;3110.00;9.80;1592.00;4.89;0
5;air_base;3132.00;10.38;1604.00;2.73;0
5;naval_base;3116.00;9.57;1610.00;-2.21;2309
5;naval_base;3109.00;9.50;1607.00;-3.61;2309
5;bunker;3127.00;10.15;1598.00;3.34;0
5;bunker;3158.00;9.80;1601.00;1.17;0
5;bunker;3115.00;9.80;1599.00;2.38;0
5;bunker;3121.00;9.90;1595.00;5.40;0
5;bunker;3146.00;9.80;1602.00;3.24;0
5;bunker;3117.00;9.70;1609.00;4.45;0
5;bunker;3153.00;9.80;1606.00;2.29;0
5;bunker;3128.00;9.80;1606.00;3.85;0
5;bunker;3134.00;10.23;1604.00;0.23;0
5;bunker;3111.00;9.70;1605.00;2.90;0
5;bunker;3141.00;10.10;1595.00;0.74;0
5;coastal_bunker;3111.00;9.60;1607.00;-2.21;0
5;coastal_bunker;3109.00;9.57;1606.00;-3.61;0
5;dockyard;3115.00;9.50;1610.00;-2.21;0
5;anti_air_building;3116.00;9.80;1599.00;4.36;0
5;anti_air_building;3148.00;9.95;1597.00;0.74;0
5;anti_air_building;3130.00;10.15;1602.00;3.41;0
5;synthetic_refinery;3143.00;10.40;1592.00;1.24;0
5;fuel_silo;3122.00;9.85;1589.00;1.34;0
5;radar_station;3130.00;10.38;1599.00;2.78;0
5;rocket_site;3120.00;9.80;1598.00;1.85;0
5;nuclear_reactor;3143.00;9.80;1603.00;4.52;0
6;arms_factory;2848.00;9.70;1537.00;0.16;0
6;arms_factory;2894.00;10.05;1540.00;3.17;0
6;arms_factory;2873.00;9.70;1540.00;4.38;0
6;arms_factory;2875.00;9.80;1532.00;2.22;0
6;arms_factory;2861.00;10.13;1539.00;4.89;0
6;arms_factory;2859.00;10.25;1535.00;0.16;0
6;industrial_complex;2877.00;9.70;1541.00;4.29;0
6;industrial_complex;2859.00;9.70;1529.00;0.67;0
6;industrial_complex;2886.00;9.80;1536.00;4.79;0
6;industrial_complex;2852.00;9.70;1539.00;4.89;0
6;industrial_complex;2878.00;9.70;1542.00;2.73;0
6;industrial_complex;2864.00;10.00;1540.00;5.40;0
6;air_base;2870.00;9.70;1535.00;0.67;0
6;naval_base;2873.00;9.55;1544.00;-2.55;8621
6;naval_base;2847.00;9.60;1539.00;-2.68;8621
6;naval_base;2855.00;9.57;1543.00;-2.16;8621
6;bunker;2858.00;9.88;1533.00;5.40;0
6;bunker;2857.00;10.07;1535.00;3.24;0
6;bunker;2891.00;10.13;1540.00;4.45;0
6;bunker;2867.00;10.10;1538.00;2.29;0
6;bunker;2880.00;9.70;1541.00;3.85;0
6;bunker;2883.00;9.70;1540.00;0.23;0
6;bunker;2876.00;9.68;1541.00;2.90;0
6;bunker;2875.00;9.78;1535.00;0.74;0
6;coastal_bunker;2854.00;9.50;1543.00;-2.16;0
6;coastal_bunker;2849.00;9.50;1541.00;-2.68;0
6;coastal_bunker;2872.00;9.50;1544.00;-2.55;0
6;dockyard;2871.00;9.50;1544.00;-2.55;0
6;anti_air_building;2878.00;9.70;1541.00;0.74;0
6;anti_air_building;2863.00;10.30;1536.00;3.41;0
6;anti_air_building;2875.00;9.80;1534.00;1.24;0
6;synthetic_refinery;2862.00;10.00;1540.00;1.34;0
6;fuel_silo;2879.00;9.70;1538.00;5.47;0
6;radar_station;2872.00;9.70;1538.00;0.55;0
6;rocket_site;2862.00;9.80;1532.00;4.52;0
6;nuclear_reactor;2878.00;9.70;1538.00;6.08;0
7;arms_factory;2885.00;9.60;1561.00;4.38;0
7;arms_factory;2878.00;9.60;1554.00;2.22;0
7;arms_factory;2885.00;9.65;1556.00;4.89;0
7;arms_factory;2886.00;9.50;1572.00;0.16;0
7;arms_factory;2882.00;9.65;1569.00;4.29;0
7;arms_factory;2885.00;9.60;1564.00;0.67;0
7;industrial_complex;2885.00;9.60;1557.00;4.79;0
7;industrial_complex;2881.00;9.70;1567.00;4.89;0
7;industrial_complex;2882.00;9.70;1574.00;2.73;0
7;industrial_complex;2884.00;9.55;1565.00;5.40;0
7;industrial_complex;2876.00;9.68;1558.00;0.67;0
7;industrial_complex;2881.00;9.60;1562.00;3.34;0
7;air_base;2882.00;9.60;1564.00;1.17;0
7;naval_base;2882.00;9.50;1580.00;-2.94;2752
7;naval_base;2870.00;9.50;1556.00;-1.47;8621
7;naval_base;2871.00;9.50;1557.00;-1.37;8621
7;naval_base;2878.00;9.50;1570.00;-2.36;2775
7;bunker;2883.00;9.57;1567.00;2.29;0
7;bunker;2881.00;9.70;1569.00;3.85;0
7;bunker;2884.00;9.70;1554.00;0.23;0
7;bunker;2874.00;9.70;1557.00;2.90;0
7;bunker;2886.00;9.60;1574.00;0.74;0
7;coastal_bunker;2878.00;9.50;1569.00;-2.36;0
7;coastal_bunker;2882.00;9.50;1582.00;-2.94;0
7;coastal_bunker;2871.00;9.50;1557.00;-1.37;0
7;coastal_bunker;2869.00;9.50;1554.00;-1.47;0
7;dockyard;2887.00;9.53;1579.00;-2.94;0
7;anti_air_building;2878.00;9.70;1561.00;3.41;0
7;anti_air_building;2883.00;9.60;1561.00;1.24;0
7;anti_air_building;2884.00;9.57;1570.00;1.34;0
7;synthetic_refinery;2882.00;9.60;1556.00;5.47;0
7;fuel_silo;2883.00;9.68;1572.00;1.85;0
7;radar_station;2884.00;9.53;1568.00;2.02;0
7;rocket_site;2882.00;9.60;1564.00;6.08;0
7;nuclear_reactor;2879.00;9.63;1560.00;3.91;0
8;arms_factory;2903.00;10.88;1512.00;4.89;0
8;arms_factory;2897.00;11.50;1513.00;0.16;0
8;arms_factory;2901.00;11.05;1513.00;4.29;0
8;arms_factory;2898.00;11.50;1514.00;0.67;0
8;arms_factory;2901.00;11.07;1514.00;4.79;0
8;arms_factory;2898.00;11.63;1515.00;4.89;0
8;industrial_complex;2897.00;11.90;1516.00;2.73;0
8;industrial_complex;2900.00;11.38;1516.00;5.40;0
8;industrial_complex;2900.00;11.40;1517.00;0.67;0
8;industrial_complex;2900.00;11.48;1518.00;3.34;0
8;industrial_complex;2899.00;10.85;1508.00;1.17;0
8;industrial_complex;2902.00;10.80;1508.00;2.38;0
8;air_base;2900.00;10.85;1509.00;5.40;0
8;bunker;2903.00;10.80;1509.00;3.24;0
8;anti_air_building;2900.00;10.90;1510.00;4.45;0
8;anti_air_building;2903.00;10.82;1510.00;2.29;0
8;anti_air_building;2899.00;11.10;1511.00;3.85;0
8;synthetic_refinery;2903.00;10.85;1511.00;0.23;0
8;fuel_silo;2898.00;11.32;1512.00;2.90;0
8;radar_station;2901.00;11.07;1514.00;4.01;0
8;rocket_site;2904.00;10.85;1512.00;2.29;0
8;nuclear_reactor;2899.00;11.32;1513.00;4.96;0
9;arms_factory;3022.00;12.38;1511.00;4.29;0
9;arms_factory;3039.00;12.10;1517.00;0.67;0
9;arms_factory;3044.00;10.85;1531.00;4.79;0
9;arms_factory;3023.00;12.68;1514.00;4.89;0
9;arms_factory;3044.00;10.25;1523.00;2.73;0
9;arms_factory;3052.00;11.70;1521.00;5.40;0
9;industrial_complex;3050.00;12.57;1516.00;0.67;0
9;industrial_complex;3033.00;12.18;1509.00;3.34;0
9;industrial_complex;3056.00;10.53;1524.00;1.17;0
9;industrial_complex;3030.00;12.32;1504.00;2.38;0
9;industrial_complex;3038.00;12.55;1512.00;5.40;0
9;industrial_complex;3032.00;12.43;1500.00;3.24;0
9;air_base;3023.00;10.88;1526.00;4.45;0
9;bunker;3018.00;13.00;1509.00;2.29;0
9;bunker;3017.00;12.18;1513.00;3.85;0
9;bunker;3039.00;11.80;1519.00;0.23;0
9;bunker;3054.00;12.55;1517.00;2.90;0
9;bunker;3039.00;12.60;1512.00;0.74;0
9;bunker;3026.00;12.35;1512.00;2.29;0
9;bunker;3051.00;11.20;1526.00;4.96;0
9;bunker;3022.00;11.85;1522.00;1.34;0
9;bunker;3031.00;11.38;1518.00;4.36;0
9;bunker;3060.00;11.50;1524.00;0.74;0
9;bunker;3032.00;12.78;1499.00;3.41;0
9;bunker;3030.00;12.32;1504.00;1.24;0
9;bunker;3040.00;11.03;1528.00;1.34;0
9;bunker;3051.00;11.53;1522.00;5.47;0
9;anti_air_building;3033.00;12.10;1507.00;1.85;0
9;anti_air_building;3033.00;11.45;1517.00;4.52;0
9;anti_air_building;3022.00;12.38;1508.00;6.08;0
9;synthetic_refinery;3033.00;12.25;1510.00;3.91;0
9;fuel_silo;3038.00;11.43;1528.00;5.12;0
9;radar_station;3038.00;12.35;1515.00;0.85;0
9;rocket_site;3018.00;13.93;1507.00;5.98;0
9;nuclear_reactor;3064.00;12.48;1522.00;2.36;0
10;arms_factory;3122.00;9.90;1563.00;4.79;0
10;arms_factory;3120.00;9.90;1557.00;4.89;0
10;arms_factory;3125.00;9.90;1564.00;2.73;0
10;arms_factory;3129.00;9.80;1566.00;5.40;0
10;arms_factory;3130.00;9.80;1558.00;0.67;0
10;arms_factory;3134.00;9.90;1550.00;3.34;0
10;industrial_complex;3150.00;10.40;1566.00;1.17;0
10;industrial_complex;3124.00;10.05;1550.00;2.38;0
10;industrial_complex;3152.00;10.50;1567.00;5.40;0
10;industrial_complex;3124.00;9.90;1560.00;3.24;0
10;industrial_complex;3137.00;9.80;1557.00;4.45;0
10;industrial_complex;3114.00;9.93;1562.00;2.29;0
10;air_base;3132.00;9.80;1562.00;3.85;0
10;bunker;3119.00;9.95;1551.00;0.23;0
10;bunker;3131.00;9.88;1551.00;2.90;0
10;bunker;3142.00;9.80;1564.00;0.74;0
10;bunker;3129.00;9.85;1563.00;2.29;0
10;bunker;3134.00;9.90;1549.00;4.96;0
10;bunker;3116.00;9.95;1555.00;1.34;0
10;bunker;3144.00;9.82;1560.00;4.36;0
10;bunker;3124.00;9.90;1563.00;0.74;0
10;bunker;3148.00;10.25;1570.00;3.41;0
10;anti_air_building;3132.00;9.88;1551.00;1.24;0
10;anti_air_building;3132.00;9.80;1560.00;1.34;0
10;anti_air_building;3135.00;9.80;1552.00;5.47;0
10;synthetic_refinery;3138.00;9.80;1568.00;1.85;0
10;fuel_silo;3130.00;9.85;1552.00;4.52;0
10;radar_station;3136.00;9.80;1558.00;4.96;0
10;rocket_site;3121.00;9.90;1562.00;3.91;0
10;nuclear_reactor;3139.00;9.80;1559.00;5.12;0
11;arms_factory;3203.00;10.40;1644.00;2.73;0
11;arms_factory;3205.00;10.32;1641.00;5.40;0
11;arms_factory;3180.00;10.38;1615.00;0.67;0
11;arms_factory;3198.00;10.30;1648.00;3.34;0
11;arms_factory;3206.00;9.95;1635.00;1.17;0
11;arms_factory;3185.00;9.75;1621.00;2.38;0
11;industrial_complex;3201.00;9.82;1635.00;5.40;0
11;industrial_complex;3204.00;9.95;1631.00;3.24;0
11;industrial_complex;3201.00;10.40;1645.00;4.45;0
11;industrial_complex;3174.00;9.75;1620.00;2.29;0
11;industrial_complex;3178.00;10.40;1616.00;3.85;0
11;industrial_complex;3207.00;10.38;1640.00;0.23;0
11;air_base;3166.00;10.00;1615.00;2.90;0
11;bunker;3211.00;10.25;1633.00;0.74;0
11;bunker;3172.00;10.10;1617.00;2.29;0
11;bunker;3189.00;10.20;1619.00;4.96;0
11;bunker;3196.00;10.40;1624.00;1.34;0
11;bunker;3189.00;10.32;1632.00;4.36;0
11;bunker;3197.00;9.85;1632.00;0.74;0
11;bunker;3200.00;10.40;1644.00;3.41;0
11;bunker;3166.00;9.80;1621.00;1.24;0
11;bunker;3195.00;10.38;1639.00;1.34;0
11;bunker;3178.00;9.70;1621.00;5.47;0
11;bunker;3192.00;10.30;1643.00;1.85;0
11;bunker;3164.00;9.95;1614.00;4.52;0
11;bunker;3180.00;10.13;1605.00;6.08;0
11;anti_air_building;3163.00;9.90;1613.00;3.91;0
11;anti_air_building;3201.00;9.90;1636.00;5.12;0
11;anti_air_building;3211.00;10.40;1638.00;2.96;0
11;synthetic_refinery;3186.00;9.80;1615.00;5.98;0
11;fuel_silo;3186.00;10.30;1634.00;2.36;0
11;radar_station;3187.00;9.82;1627.00;1.56;0
11;rocket_site;3174.00;11.25;1610.00;1.41;0
11;nuclear_reactor;3193.00;10.40;1630.00;4.42;0
12;arms_factory;3234.00;10.07;1642.00;0.67;0
12;arms_factory;3237.00;9.82;1642.00;3.34;0
12;arms_factory;3230.00;10.20;1643.00;1.17;0
12;arms_factory;3233.00;10.03;1643.00;2.38;0
12;arms_factory;3236.00;9.82;1643.00;5.40;0
12;arms_factory;3228.00;10.13;1644.00;3.24;0
12;industrial_complex;3232.00;9.95;1644.00;4.45;0
12;industrial_complex;3235.00;9.85;1644.00;2.29;0
12;industrial_complex;3227.00;10.23;1645.00;3.85;0
12;industrial_complex;3231.00;9.88;1645.00;0.23;0
12;industrial_complex;3234.00;9.90;1645.00;2.90;0
12;industrial_complex;3227.00;10.15;1646.00;0.74;0
12;air_base;3230.00;9.82;1646.00;2.29;0
12;naval_base;3185.00;9.50;1685.00;-1.57;1885
12;naval_base;3183.00;9.50;1669.00;-2.36;1885
12;naval_base;3187.00;9.50;1672.00;-1.82;1885
12;bunker;3233.00;9.90;1647.00;0.74;0
12;bunker;3197.00;10.30;1681.00;3.41;0
12;bunker;3217.00;10.50;1664.00;1.24;0
12;bunker;3219.00;10.40;1676.00;1.34;0
12;bunker;3204.00;10.10;1649.00;5.47;0
12;bunker;3233.00;9.80;1670.00;1.85;0
12;bunker;3211.00;10.07;1661.00;4.52;0
12;bunker;3233.00;10.15;1666.00;6.08;0
12;bunker;3188.00;10.10;1666.00;3.91;0
12;bunker;3195.00;10.30;1682.00;5.12;0
12;bunker;3214.00;10.13;1645.00;2.96;0
12;bunker;3235.00;9.90;1649.00;5.98;0
12;bunker;3197.00;10.25;1662.00;2.36;0
12;bunker;3203.00;10.48;1672.00;5.03;0
12;bunker;3227.00;10.10;1652.00;1.41;0
12;bunker;3239.00;9.80;1669.00;4.42;0
12;bunker;3219.00;10.07;1643.00;5.63;0
12;bunker;3194.00;10.30;1667.00;3.47;0
12;bunker;3209.00;10.30;1682.00;5.03;0
12;coastal_bunker;3186.00;9.50;1684.00;-1.57;0
12;coastal_bunker;3184.00;9.50;1670.00;-2.36;0
12;coastal_bunker;3187.00;9.50;1672.00;-1.82;0
12;dockyard;3186.00;9.60;1670.00;-1.82;0
12;anti_air_building;3217.00;9.85;1656.00;6.14;0
12;anti_air_building;3207.00;10.25;1657.00;3.98;0
12;anti_air_building;3210.00;9.82;1657.00;5.19;0
12;synthetic_refinery;3213.00;9.80;1657.00;1.92;0
12;fuel_silo;3217.00;9.85;1657.00;4.59;0
12;radar_station;3214.00;10.55;1663.00;4.69;0
12;rocket_site;3208.00;10.00;1658.00;3.64;0
12;nuclear_reactor;3211.00;9.80;1658.00;0.37;0
13;arms_factory;3202.00;10.30;1705.00;1.17;0
13;arms_factory;3200.00;10.25;1701.00;2.38;0
13;arms_factory;3188.00;10.05;1702.00;5.40;0
13;arms_factory;3199.00;10.30;1709.00;3.24;0
13;arms_factory;3197.00;10.23;1697.00;4.45;0
13;arms_factory;3202.00;9.70;1719.00;2.29;0
13;industrial_complex;3210.00;10.23;1716.00;3.85;0
13;industrial_complex;3198.00;9.70;1721.00;0.23;0
13;industrial_complex;3193.00;9.70;1718.00;2.90;0
13;industrial_complex;3185.00;9.70;1709.00;0.74;0
13;industrial_complex;3160.00;9.55;1696.00;2.29;0
13;industrial_complex;3180.00;9.63;1709.00;4.96;0
13;air_base;3215.00;10.32;1717.00;1.34;0
13;naval_base;3169.00;9.50;1712.00;-1.82;1660
13;naval_base;3155.00;9.50;1694.00;-4.47;1885
13;naval_base;3188.00;9.50;1692.00;-1.37;1885
13;naval_base;3205.00;9.50;1725.00;-3.34;1434
13;naval_base;3161.00;9.60;1712.00;-4.07;1660
13;naval_base;3218.00;9.60;1724.00;-3.34;1434
13;naval_base;3172.00;9.50;1709.00;-1.11;1885
13;naval_base;3181.00;9.50;1697.00;-0.59;1885
13;naval_base;3198.00;9.50;1724.00;-2.90;1660
13;bunker;3153.00;9.70;1696.00;3.91;0
13;bunker;3203.00;9.90;1700.00;5.12;0
13;bunker;3211.00;10.15;1717.00;2.96;0
13;bunker;3183.00;9.70;1704.00;5.98;0
13;bunker;3196.00;10.30;1692.00;2.36;0
13;bunker;3208.00;9.95;1716.00;5.03;0
13;bunker;3211.00;9.80;1721.00;1.41;0
13;bunker;3200.00;10.10;1713.00;4.42;0
13;bunker;3183.00;9.70;1702.00;5.63;0
13;bunker;3198.00;9.75;1717.00;3.47;0
13;bunker;3206.00;10.03;1691.00;5.03;0
13;bunker;3176.00;9.60;1714.00;1.41;0
13;bunker;3177.00;9.70;1706.00;4.08;0
13;bunker;3159.00;9.68;1712.00;1.92;0
13;coastal_bunker;3153.00;9.53;1710.00;-1.57;0
13;coastal_bunker;3163.00;9.65;1702.00;-4.47;0
13;coastal_bunker;3204.00;9.50;1724.00;-2.36;0
13;coastal_bunker;3195.00;9.60;1723.00;-2.90;0
13;coastal_bunker;3178.00;9.50;1698.00;-0.59;0
13;coastal_bunker;3175.00;9.50;1712.00;-2.21;0
13;coastal_bunker;3217.00;9.53;1725.00;-3.34;0
13;coastal_bunker;3187.00;9.50;1690.00;-1.37;0
13;coastal_bunker;3172.00;9.50;1712.00;-1.82;0
13;dockyard;3172.00;9.50;1708.00;-1.11;0
13;anti_air_building;3193.00;10.30;1713.00;5.70;0
13;anti_air_building;3179.00;9.60;1707.00;2.43;0
13;anti_air_building;3207.00;9.70;1723.00;5.10;0
13;synthetic_refinery;3161.00;9.70;1711.00;1.48;0
13;fuel_silo;3185.00;9.70;1701.00;4.15;0
13;radar_station;3186.00;9.70;1707.00;4.92;0
13;rocket_site;3201.00;9.70;1694.00;2.09;0
13;nuclear_reactor;3158.00;9.70;1700.00;6.21;0
14;arms_factory;2741.00;9.68;1476.00;5.40;0
14;arms_factory;2775.00;9.78;1477.00;3.24;0
14;arms_factory;2747.00;9.70;1477.00;4.45;0
14;arms_factory;2748.00;9.70;1489.00;2.29;0
14;arms_factory;2745.00;9.70;1488.00;3.85;0
14;arms_factory;2777.00;9.78;1478.00;0.23;0
14;industrial_complex;2745.00;9.70;1478.00;2.90;0
14;industrial_complex;2755.00;10.50;1482.00;0.74;0
14;industrial_complex;2749.00;9.73;1478.00;2.29;0
14;industrial_complex;2755.00;9.70;1491.00;4.96;0
14;industrial_complex;2747.00;9.73;1479.00;1.34;0
14;industrial_complex;2781.00;9.70;1480.00;4.36;0
14;air_base;2742.00;9.70;1481.00;0.74;0
14;naval_base;2739.00;9.50;1475.00;-1.33;4885
14;naval_base;2737.00;9.50;1484.00;-0.98;4885
14;naval_base;2748.00;9.53;1491.00;-2.21;2381
14;naval_base;2768.00;9.57;1489.00;-3.14;2871
14;naval_base;2773.00;9.57;1489.00;-3.14;2871
14;naval_base;2767.00;9.50;1467.00;-0.69;8546
14;naval_base;2756.00;9.50;1471.00;-0.32;8546
14;bunker;2750.00;9.70;1476.00;3.91;0
14;bunker;2760.00;10.05;1487.00;5.12;0
14;bunker;2759.00;10.57;1482.00;2.96;0
14;bunker;2751.00;9.82;1479.00;5.98;0
14;bunker;2764.00;10.40;1476.00;2.36;0
14;bunker;2774.00;9.82;1479.00;5.03;0
14;bunker;2746.00;9.75;1480.00;1.41;0
14;bunker;2754.00;9.98;1487.00;4.42;0
14;bunker;2740.00;9.70;1489.00;5.63;0
14;bunker;2778.00;9.70;1487.00;3.47;0
14;coastal_bunker;2743.00;9.50;1476.00;-1.33;0
14;coastal_bunker;2740.00;9.50;1484.00;-0.98;0
14;coastal_bunker;2763.00;9.50;1468.00;-0.69;0
